15 , 16 , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 
15 , 19 , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 
15 , 20 , 
15 , 21 , 
15 , 22 , 
15 , 23 , 250P: Kempegowda Bus Station => Chikka Banavara , K1: Central Silk Board => Peenya Satellite Bus Station , K1: Central Silk Board => Peenya Satellite Bus Station , 
15 , 24 , 
15 , 25 , 
15 , 26 , 
15 , 27 , 
